RNASEH2C	4.484683618524377e-06
NEO1	4.491670511994515e-06
UBE2V1	4.503601866389307e-06
TARBP1	4.509096477585067e-06
COG8	4.525581979706105e-06
USP34	4.529514977074163e-06
ERAP1	4.533057552801701e-06
HNMT	4.533661864505439e-06
OAT	4.581056684768142e-06
CRYZ	4.603996249843391e-06
CDK5RAP3	4.60459218667697e-06
ATP1B3	4.6158364332553265e-06
RIOX2	4.6198859739894965e-06
LRPAP1	4.6250835499329165e-06
IL33	4.625255284624432e-06
ANAPC1	4.638007689249983e-06
ABHD12	4.641149593540167e-06
MYO18B	4.643409254469366e-06
LPGAT1	4.6719790618605445e-06
SRPRA	4.6794780937515705e-06
RAP2A	4.67954495436408e-06
DPM3	4.681117622656092e-06
TRANK1	4.683755827803438e-06
ARID1A	4.686207451710401e-06
KYAT3	4.687132331496794e-06
GHITM	4.717282868691032e-06
TEP1	4.721112823175994e-06
ATG3	4.736971772297292e-06
BCR	4.749255283664052e-06
HSD17B11	4.750023638699778e-06
PRKRA	4.756339986956358e-06
GTPBP1	4.769038188638382e-06
SGPL1	4.769646451855818e-06
CMC1	4.770391787572429e-06
HRNR	4.779810881066083e-06
FDX1	4.787352893541405e-06
OPLAH	4.794282814995394e-06
DNAH5	4.822902755766684e-06
PTF1A	4.830099411269117e-06
FNDC3A	4.832382212287624e-06
ANKRD35	4.846243520378119e-06
YLPM1	4.854680272561077e-06
APP	4.862198287725876e-06
RBM42	4.86988484921147e-06
CAPN7	4.885878644972246e-06
THOC5	4.886018760555067e-06
SLC39A14	4.917837870650298e-06
SNAP25	4.92090013751064e-06
PLCB4	4.921125953459126e-06
GLI3	4.922651402991249e-06
FN3K	4.928885005676844e-06
ERLIN1	4.9751968878586945e-06
SOWAHA	5.004634306866024e-06
FAM136A	5.0051511597752456e-06
ASMTL	5.0179471321178275e-06
ISYNA1	5.041169410066474e-06
DFFA	5.054237164956765e-06
MAPRE2	5.056729192463752e-06
EPPK1	5.065723409713726e-06
ATRX	5.06991045401724e-06
RAB3GAP1	5.076001549917444e-06
WRNIP1	5.080005448001736e-06
CDC23	5.083785282976755e-06
MT-ND4	5.100964752495264e-06
KPNA4	5.103866257541865e-06
LGALS9B	5.122582800470428e-06
VPS13A	5.130768212023962e-06
UBQLN2	5.133927616332841e-06
PSIP1	5.139165289174113e-06
ACO1	5.139561261063099e-06
MOGS	5.149943890048758e-06
WASL	5.1565492643428566e-06
CYP2S1	5.156886355086227e-06
ALG2	5.170191327021345e-06
CYP2A6	5.206842213657096e-06
ETNPPL	5.226125633787316e-06
ASAP2	5.228970771859125e-06
DERL2	5.249290363741666e-06
SIGMAR1	5.257975086085023e-06
CHID1	5.280839103558086e-06
MYO1H	5.28241420766679e-06
BABAM1	5.299127184722978e-06
DIS3L2	5.321118110117113e-06
HDAC2	5.322917705996708e-06
ABHD14B	5.326679134219496e-06
NIN	5.331058884111567e-06
FABP6	5.332565897229599e-06
DYNLT1	5.336810116444072e-06
THOP1	5.340153479215203e-06
NELFCD	5.346184615664584e-06
CAMK1D	5.351643285705116e-06
BIRC6	5.358482268887097e-06
AGFG1	5.37633446287202e-06
PIN4	5.3845236366448255e-06
HERC4	5.3996237409427545e-06
NDUFB6	5.406896344065569e-06
CDK16	5.4166603619531304e-06
FABP5	5.419635731344562e-06
PIR	5.4205603658957165e-06
ZC3H12C	5.424816511704701e-06
LRRC57	5.444098752883879e-06
CLPP	5.449227772592391e-06
CDAN1	5.471976256621894e-06
MTMR1	5.501153394414671e-06
PLEKHA5	5.513321707593629e-06
SH3GLB1	5.521580611525599e-06
STK38	5.525429786656398e-06
RIMBP2	5.525699240171822e-06
SORT1	5.531190877465229e-06
C5orf24	5.538268533869138e-06
PTPA	5.538593240496825e-06
BAX	5.540215212384363e-06
CDIPT	5.546693764261113e-06
DIABLO	5.550653823492249e-06
UEVLD	5.561208491237402e-06
TMPRSS4	5.577985875051076e-06
IGBP1	5.582145698635098e-06
DMXL2	5.587306435926122e-06
ESPN	5.592841357329285e-06
WASHC2A	5.59890423218257e-06
SPAG1	5.616271267008978e-06
DPP3	5.6216547046578735e-06
MDK	5.633172990959824e-06
MYH3	5.638006542892519e-06
TTC39B	5.641336332381449e-06
ACY1	5.655263058296794e-06
CORO2A	5.6589154375581085e-06
ITPRID2	5.667685182740957e-06
CNTNAP1	5.6734762448293645e-06
FAAH	5.68575823118163e-06
CKMT2	5.704517785593344e-06
UGP2	5.7133282590192e-06
PMM1	5.715901378332099e-06
LZTFL1	5.7173985015970134e-06
SMAD3	5.723460606988989e-06
IRF2BP1	5.732012624923453e-06
PPP1R14B	5.7362176818462176e-06
PCYT2	5.74754971702125e-06
ANK3	5.765061165511637e-06
PDPR	5.777341718014515e-06
KIAA1217	5.779153383657358e-06
PKN2	5.782598935455044e-06
PNPLA1	5.7968359975200945e-06
PIWIL2	5.80264750821744e-06
AKR1D1	5.805276743561275e-06
COX15	5.811440164615829e-06
TBC1D5	5.8146814148813845e-06
URM1	5.820093088898971e-06
LANCL2	5.841547732825643e-06
ABCB1	5.84265189695599e-06
SRBD1	5.849501473894586e-06
ANXA8L1	5.852631048545229e-06
ABCC4	5.866162623844002e-06
RIPK1	5.866391572798815e-06
CYP2C8	5.900561829080671e-06
ARHGAP17	5.92245350330995e-06
EIF4G2	5.972634402530833e-06
TRRAP	5.996259533813569e-06
GHDC	5.999154054747751e-06
PPID	6.004874415568202e-06
KIF13B	6.0133436950357095e-06
TRBV6-5	6.02357757144389e-06
B4GALT7	6.035263304887832e-06
PALD1	6.0373779826930914e-06
NAPRT	6.054252166659907e-06
CHD7	6.063053780273098e-06
ELOC	6.0653831000420625e-06
ALDH3A2	6.071351481663553e-06
UFM1	6.0808599599423765e-06
APRT	6.081961427813511e-06
EARS2	6.0870089844964315e-06
TMEM209	6.093480391948685e-06
WEE1	6.133097329844164e-06
POMP	6.150374641482014e-06
ERAP2	6.152386243992724e-06
ZNF706	6.160052899683588e-06
ABCF2	6.161872388533133e-06
TMEM97	6.16190803825124e-06
C1orf116	6.179513858291754e-06
CNNM4	6.1804164216515796e-06
ATP5MK	6.180857722975701e-06
YIF1A	6.18794848371176e-06
ECE1	6.192274878682212e-06
CEP290	6.197839844686498e-06
CPNE1	6.203512027045542e-06
ACBD5	6.203925220435286e-06
XPO7	6.205496575771285e-06
MAP2K4	6.211542548468632e-06
CDKN2AIP	6.213731552857611e-06
ADSL	6.215005517960409e-06
IGF2R	6.222918270771004e-06
INPP4B	6.230430487380583e-06
GCLM	6.2321495789655516e-06
LSS	6.2334761307563955e-06
SARDH	6.241559818965836e-06
CORO7-PAM16	6.259281834838694e-06
CHD8	6.2616105582779995e-06
ANKLE2	6.2723641637410064e-06
PEX14	6.273866551280568e-06
CAST	6.298161746876075e-06
LAMTOR1	6.301949346333562e-06
GLYATL1	6.303110921565572e-06
PLA2G15	6.303388098178033e-06
PSEN1	6.30987005828878e-06
SPNS1	6.319072372873906e-06
GNL1	6.3206765907007956e-06
SNX8	6.321808387785694e-06
CENPB	6.344941174854353e-06
MAT1A	6.3684377108448015e-06
TAF10	6.383364463824936e-06
LARP4B	6.383979047945086e-06
WDFY1	6.387851319172261e-06
CIAO2A	6.3991053654418456e-06
BCL2L13	6.420366370419006e-06
KRT31	6.448339439972008e-06
DNTTIP2	6.460355093684625e-06
ESRP2	6.462565740907505e-06
VPS51	6.4639752579430795e-06
PLEKHG3	6.46551158350845e-06
CHMP1A	6.468714808873574e-06
SH3KBP1	6.47363563865539e-06
MYBPC1	6.475083036278169e-06
COMMD3-BMI1	6.4803112207923935e-06
NUDCD3	6.48337895553957e-06
TMEM126A	6.4839899533666335e-06
HK1	6.490190731021748e-06
TRIM72	6.492402527874089e-06
SOX9	6.495807785838562e-06
LAS1L	6.501488501701732e-06
VAV2	6.505471467103644e-06
DNAH1	6.507372357878605e-06
ZMPSTE24	6.508168569428586e-06
VPS25	6.513194571922864e-06
RABL6	6.533266945615769e-06
MRPS11	6.539399454489888e-06
SYNE2	6.540054344111302e-06
TXNDC12	6.5401458285955955e-06
CHMP6	6.553602398108162e-06
ABR	6.5679495281734e-06
MACROD1	6.575540723980302e-06
PEX5	6.57974866711064e-06
PAK4	6.582390286860197e-06
RAB22A	6.583381515052394e-06
SYAP1	6.60326796043508e-06
THUMPD1	6.6178042955270396e-06
CMTR1	6.627951610047538e-06
BLOC1S6	6.642204384133451e-06
SKIC3	6.649400657931707e-06
PNKD	6.654710634647926e-06
PC	6.655278748363721e-06
SDC1	6.661729906422921e-06
UBXN7	6.665523949435014e-06
MTOR	6.672126319615253e-06
TNKS1BP1	6.68573440311401e-06
CDC34	6.708772071267863e-06
ORC5	6.714824199042696e-06
TACO1	6.743996729621311e-06
AGPAT2	6.759987995619965e-06
RHEB	6.7814417826637275e-06
DYNC1LI1	6.7837872351756125e-06
THADA	6.8124265675258945e-06
FUCA2	6.8217781533533325e-06
ABCF1	6.824437324468635e-06
OR12D2	6.847653153672503e-06
FBN2	6.851114075044594e-06
OCLN	6.851469382874968e-06
RAD23B	6.858550797173416e-06
NDUFAF7	6.8658964532292126e-06
CYB5R2	6.882032883846774e-06
SPINT1	6.896208524367017e-06
TP53RK	6.924404401092778e-06
NTPCR	6.945816835481543e-06
METTL3	6.950216319574722e-06
ABI1	6.95467638390785e-06
HMBS	6.967273286794017e-06
PYCARD	6.967954940754881e-06
GALK2	6.968164895893852e-06
BAG5	6.975758627544213e-06
SRRM1	6.9779451122394705e-06
ENOPH1	6.994962205286565e-06
PTGES3L-AARSD1	7.000014915628942e-06
ACADM	7.004629481324177e-06
SCG3	7.006180024035242e-06
ZFHX3	7.007089008549079e-06
GCHFR	7.009350154874828e-06
CCT6B	7.016276969849976e-06
RAB6C	7.019877415611025e-06
C2orf72	7.023210867952822e-06
MBD3	7.0399332331395935e-06
CIRBP	7.046188140058961e-06
PTPRK	7.04838663298057e-06
IDNK	7.062338966022153e-06
DDX31	7.063243874194365e-06
SELENOF	7.069364676090915e-06
CAPN1	7.070296551658773e-06
RNF214	7.0765512348021504e-06
UBE2N	7.081926054978867e-06
MYEF2	7.089979489916234e-06
VCPIP1	7.093174987477286e-06
MTFR1L	7.106401776151844e-06
DGKI	7.108629487325794e-06
RRM2B	7.114581476863838e-06
KPNA6	7.116553370377631e-06
LMAN2L	7.1261101946821256e-06
PPP1R10	7.12723466547926e-06
NUMB	7.129922221715395e-06
FAM83H	7.144550787019183e-06
CELF2	7.146564762636863e-06
GPHN	7.149974244226357e-06
SPINT2	7.1506523189640785e-06
GALNT6	7.169178781609779e-06
DNAJC12	7.170202997770343e-06
HMGXB4	7.170638266601479e-06
NOP10	7.1718488673469345e-06
YTHDF3	7.17626627133937e-06
ISOC1	7.207801577599372e-06
SACM1L	7.218941302345027e-06
AIFM3	7.232159246974556e-06
COMMD6	7.236305820615091e-06
ST6GAL1	7.24257224628982e-06
DHRS4	7.2484088468805314e-06
MED15	7.265615299758431e-06
ADGRG1	7.272553783783621e-06
MGLL	7.281875479470656e-06
STAMBP	7.282081519800131e-06
FUBP1	7.299674338236839e-06
MGST1	7.30848048412352e-06
KTN1	7.318288176088866e-06
TBC1D23	7.321192222275857e-06
MMAA	7.3258440367973285e-06
PIP4K2C	7.328043110028894e-06
SMIM20	7.337126622700362e-06
NAA35	7.354111456677746e-06
FAM98A	7.3545676205816886e-06
POTEF	7.363310953645883e-06
LRSAM1	7.370100186701466e-06
MSH3	7.376466796078562e-06
COMMD3	7.382761575753681e-06
CA8	7.3910995445300795e-06
PTPRF	7.399856928682881e-06
PTK2	7.423246624058621e-06
SARNP	7.424381804588867e-06
YTHDF1	7.43166455447971e-06
TAB1	7.438025001638961e-06
D2HGDH	7.455433618121669e-06
GLCE	7.456603728921644e-06
VPS52	7.466980949950583e-06
TPMT	7.48054694910233e-06
LIMK2	7.4886916071128076e-06
BRD3	7.4919841119059205e-06
AKR1C3	7.497984038138916e-06
EPB41L5	7.501103779004543e-06
MICU2	7.505196273827201e-06
MTA1	7.509621202517244e-06
HGH1	7.511441956039816e-06
H3-5	7.512347862609399e-06
SLC39A11	7.526139910489056e-06
TUBG1	7.542513552988075e-06
PROM1	7.545974792794095e-06
UACA	7.5586671318864975e-06
COQ6	7.564518512778171e-06
NOSIP	7.567424780039926e-06
MGMT	7.568749826279584e-06
FDFT1	7.5772606056259036e-06
ESYT1	7.579511795719008e-06
IGHV3-64D	7.58460898950046e-06
MPP1	7.594231411247208e-06
SMARCB1	7.597229251520253e-06
MVD	7.59998374701653e-06
GPAA1	7.6086077084087585e-06
ARHGEF12	7.613652356823515e-06
ATAD1	7.6233505266228395e-06
PRPSAP1	7.6277341167391315e-06
NFXL1	7.629547437028937e-06
CASP10	7.633817727622696e-06
UPF2	7.639067670850978e-06
FXN	7.63970605337917e-06
DDHD1	7.644626051375649e-06
DCAKD	7.65519090169574e-06
TIGAR	7.658227276687476e-06
NIPSNAP3A	7.660875425872118e-06
STX16-NPEPL1	7.673438039944565e-06
TMED3	7.682079383760586e-06
RAD21	7.689078047950913e-06
AKAP9	7.695303874199295e-06
ZC3HC1	7.702390161993617e-06
KPNA7	7.713330033766397e-06
MYO15B	7.714689543458733e-06
EXOC1	7.720186657973372e-06
DNM1	7.724210831508758e-06
ITPR3	7.756729487650413e-06
HPS3	7.759412731198181e-06
RHOQ	7.778426678728803e-06
HTT	7.78109353637011e-06
SCAMP1	7.786528333269252e-06
ANKHD1	7.814227865864439e-06
ARMCX3	7.819203422295355e-06
LNPEP	7.821015890382658e-06
USP14	7.825571545113341e-06
MGST2	7.825743725371121e-06
DHPS	7.831898900828911e-06
PREPL	7.840307829203877e-06
ASGR1	7.855297622219365e-06
ITPR2	7.86988031222133e-06
THOC6	7.873826822028711e-06
AP1S1	7.898684402721973e-06
SH2B3	7.90503743099957e-06
ERGIC2	7.928491901587635e-06
EIPR1	7.930653792004698e-06
DPF2	7.934911124812547e-06
RHPN2	7.935579772058446e-06
CLASP2	7.940287801742973e-06
DOK4	7.940875706475768e-06
SLC9A3	7.94852437831049e-06
SGTA	7.961424044341989e-06
OCM	7.967604847008165e-06
GK	7.975295552403495e-06
SPRYD7	7.981350036948452e-06
ALDH1A2	7.982922563806905e-06
VTI1B	7.983272716677818e-06
ENY2	7.989258384468099e-06
FNBP1L	7.996146610098462e-06
MUL1	7.999955272586717e-06
ALCAM	8.002732898940108e-06
UGT2B7	8.005992572386279e-06
DDC	8.020359479889283e-06
WASHC2C	8.024525574737158e-06
SH3BP1	8.03284065602279e-06
APPL2	8.050462988980417e-06
ACACB	8.060388823665064e-06
ABCB8	8.064188732625918e-06
SELENOS	8.066570411603402e-06
LSR	8.075339007561348e-06
VPS4A	8.0870233074215e-06
SDCBP2	8.105021776965835e-06
USP5	8.114314905803137e-06
RPRD2	8.124310293557356e-06
UFL1	8.127564859019415e-06
ETNK1	8.135407785843034e-06
UROS	8.139561434139899e-06
EIF2B2	8.142348476009815e-06
BRD4	8.148804497407723e-06
DOHH	8.154843359803858e-06
LACC1	8.159261134888953e-06
SLC29A1	8.16010751651665e-06
TCOF1	8.16164357908322e-06
HSD17B13	8.166799479700127e-06
SEC63	8.180255754123828e-06
MYOM2	8.180576688707668e-06
YKT6	8.180733547013416e-06
YES1	8.180751043418818e-06
MYH13	8.187511659600627e-06
FMO3	8.210939514893566e-06
MPV17	8.212932112067873e-06
NHEJ1	8.217083737377934e-06
CDK6	8.223109575131623e-06
MARCHF5	8.226339098636636e-06
ACTR1B	8.233150431564517e-06
ANKS3	8.237137169413016e-06
SLC17A5	8.239246076584135e-06
EFNB1	8.245774569356826e-06
DDX19A	8.255171293698831e-06
AHCTF1	8.2623853238922e-06
PTGR3	8.270709727492373e-06
NIBAN2	8.285095819506642e-06
ITPK1	8.293382337165085e-06
GSTM1	8.298865516517305e-06
HEATR5A	8.300735416967978e-06
PATL1	8.30691780550442e-06
SNF8	8.314077225024629e-06
TRAPPC9	8.318271351501919e-06
MFSD10	8.324473523445749e-06
EEF1D	8.326637700598286e-06
OARD1	8.32712710199826e-06
GRIN2C	8.389303224104012e-06
EIF2B5	8.390089770962558e-06
RAB32	8.399042057905925e-06
CTSA	8.40593824144505e-06
FCHO2	8.412136258341558e-06
DERL1	8.41547039759631e-06
CES2	8.418046946836765e-06
RABGEF1	8.426286557869598e-06
AKTIP	8.426850972397729e-06
GOPC	8.431824363050825e-06
XDH	8.437604540421313e-06
BAIAP2L1	8.443021092198431e-06
CYFIP1	8.449110278579967e-06
SETD3	8.464756728979948e-06
RYR1	8.47340177476221e-06
LSM14A	8.477079248086819e-06
NLN	8.484002064593382e-06
ASPSCR1	8.487351010690305e-06
WASHC4	8.492587217866217e-06
RASA1	8.511000137431846e-06
IBA57	8.51406679961601e-06
SKIC8	8.537868687808594e-06
PLPBP	8.559384756378146e-06
SCO2	8.573257843217691e-06
LACTB2	8.58571661954491e-06
MAP2K2	8.598460185491265e-06
LMNB2	8.602541533405129e-06
POLRMT	8.607744934095689e-06
STX4	8.609592492293307e-06
RNF114	8.623885558004112e-06
UBE3B	8.631870549017843e-06
MTMR3	8.638759435208937e-06
PLCB3	8.639828234623706e-06
MIEN1	8.653229708065701e-06
TCEAL9	8.661507420260326e-06
ARFGEF1	8.672358101363578e-06
PAAF1	8.676785287297449e-06
GBA1	8.685524143182677e-06
EHD4	8.685748802521019e-06
LIMD1	8.690261866116466e-06
ALG3	8.692869669548006e-06
ARPC5L	8.695585389492848e-06
KIF5B	8.706644324708674e-06
SORCS1	8.715631869520655e-06
EXOSC10	8.737493724202268e-06
CARD19	8.749647319414847e-06
FBXO7	8.755445785828797e-06
ARPC1A	8.763560444195928e-06
PREB	8.766572933501135e-06
PXMP2	8.770769190810618e-06
CBR4	8.78708893891168e-06
MET	8.78745347743068e-06
PHGDH	8.801003536625539e-06
CNOT11	8.824979258588122e-06
CTTN	8.828989927221819e-06
ALG5	8.830231649575551e-06
OS9	8.83479582700632e-06
VPS26A	8.838120885704247e-06
PPP3CC	8.84132898817015e-06
SYNJ2	8.84574161879299e-06
UFD1	8.853661820625882e-06
GMFB	8.853976950182971e-06
IGKV3D-15	8.879456676610494e-06
MELTF	8.885483262540928e-06
CPD	8.88675502718518e-06
ANKMY2	8.88756548283766e-06
NT5DC3	8.889074792699622e-06
HMOX2	8.891993561959328e-06
LRRC1	8.893614305588582e-06
VAMP7	8.896014888827438e-06
CCDC43	8.901902481582208e-06
NOM1	8.908658635921318e-06
TBC1D8B	8.921364874065813e-06
TBXAS1	8.936650152865468e-06
URB1	8.955707131043975e-06
DYNLL1	8.957192084134115e-06
CALML3	8.958333893070435e-06
XRCC4	8.964356581197252e-06
GCLC	8.971144466535808e-06
PITRM1	8.975838113124146e-06
MYOT	8.984105684709059e-06
GNAS	8.987669096799812e-06
MSH6	8.988283242087024e-06
TMEM11	8.993191372891258e-06
IDH2	8.996238564277257e-06
OXSR1	8.997774095723647e-06
EHHADH	9.013221398072803e-06
CCDC6	9.015637577742093e-06
BIN1	9.027499020441507e-06
LRWD1	9.028253277276279e-06
ELOA	9.030786119733127e-06
EFNA5	9.038550770232202e-06
DENND4C	9.066723053830665e-06
SCAF11	9.0811632767018e-06
NDUFC2	9.089206104934649e-06
ALDH16A1	9.093403347577264e-06
TXNRD2	9.096989740628475e-06
RNF25	9.10733980531406e-06
IFITM3	9.118216470475906e-06
